run_id,config_name,total_ram_mb,cpu_cores,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,num_layers,hidden_units,gamma,strength,time_horizon,summary_freq,keep_checkpoints,max_steps,cpu_avg_unity,cpu_peak_unity,ram_avg_unity,ram_peak_unity,cpu_avg_python,cpu_peak_python,ram_avg_python,ram_peak_python,duration_sec
run_1764235318,config_795.yaml,11700.625,6,546,15989,0.0003,0.01,0.3,0.99,9,3,208,0.999,0.5,127,2846,5,50000,16.08928571428573,45.9,156.4732421875,165.48828125,254.0764285714286,302.8,546.4960379464286,566.8203125,69.67598819732666
run_1764235392,config_796.yaml,11700.625,6,804,10950,0.0003,0.01,0.3,0.99,9,2,406,0.999,0.5,95,2729,5,50000,18.196376811594224,65.8,159.2652004076087,161.2734375,265.0333333333337,303.4,545.5094542572464,567.0625,68.68752384185791
run_1764235467,config_797.yaml,11700.625,6,908,13740,0.0003,0.01,0.3,0.99,10,3,140,0.999,0.5,120,3424,5,50000,18.929285714285733,93.8,156.18683035714287,159.3125,247.35214285714284,301.6,551.9930803571428,570.53515625,69.71219635009766
run_1764235554,config_798.yaml,11700.625,6,691,7262,0.0003,0.01,0.3,0.99,9,3,390,0.999,0.5,77,4439,5,50000,15.376363636363655,59.9,156.67357954545454,166.1171875,277.0842424242428,302.7,540.511884469697,551.890625,82.21663069725037
run_1764235638,config_799.yaml,11700.625,6,136,7151,0.0003,0.01,0.3,0.99,9,3,140,0.999,0.5,99,4368,5,50000,15.902515723270454,67.8,159.46857802672955,161.24609375,269.79433962264176,301.4,513.5406348270441,523.95703125,79.20162463188171
run_1764235681,config_79.yaml,11700.625,6,558,14039,0.0003,0.01,0.3,0.99,1,3,313,0.999,0.5,49,2454,5,50000,28.541558441558468,49.9,156.15604707792207,166.01171875,279.9623376623377,302.2,529.6723823051948,558.28125,38.09609055519104
run_1764235745,config_7.yaml,11700.625,6,133,4949,0.0003,0.01,0.3,0.99,4,4,79,0.999,0.5,128,2448,5,50000,22.397457627118673,93.9,155.77598649364407,163.5625,275.5533898305085,301.4,509.79416048728814,525.796875,58.65887904167175
run_1764235811,config_800.yaml,11700.625,6,592,12840,0.0003,0.01,0.3,0.99,7,2,178,0.999,0.5,126,2155,5,50000,20.26854838709679,75.8,157.92070942540323,160.984375,254.5814516129033,303.4,537.4230720766129,553.078125,61.703712463378906
run_1764235867,config_801.yaml,11700.625,6,974,15413,0.0003,0.01,0.3,0.99,5,3,134,0.999,0.5,36,1308,5,50000,22.417475728155367,75.9,157.1632281553398,161.0546875,258.69999999999993,301.4,538.8507660800971,557.609375,51.139456272125244
run_1764235918,config_802.yaml,11700.625,6,382,1194,0.0003,0.01,0.3,0.99,3,2,293,0.999,0.5,111,3701,5,50000,24.760869565217416,45.9,156.5667034646739,166.234375,290.2847826086957,303.3,502.5773182744565,510.9453125,45.616020917892456
run_1764235984,config_803.yaml,11700.625,6,1000,10414,0.0003,0.01,0.3,0.99,7,3,338,0.999,0.5,103,1939,5,50000,19.21219512195124,73.8,155.7834730691057,165.25390625,265.0983739837399,302.8,560.1998856707318,581.68359375,61.16321563720703
run_1764236042,config_804.yaml,11700.625,6,348,14570,0.0003,0.01,0.3,0.99,4,2,309,0.999,0.5,86,3208,5,50000,21.568224299065445,45.9,155.72294830607476,165.4296875,268.0841121495328,303.3,534.2966194509346,557.91015625,53.141037702560425
run_1764236114,config_805.yaml,11700.625,6,541,2039,0.0003,0.01,0.3,0.99,9,3,97,0.999,0.5,109,3344,5,50000,19.649253731343304,67.8,156.02486590485074,159.31640625,290.0574626865674,301.4,497.3607159514925,509.2890625,66.7084424495697
run_1764236194,config_806.yaml,11700.625,6,120,12039,0.0003,0.01,0.3,0.99,7,2,252,0.999,0.5,105,1552,5,50000,19.394000000000023,91.8,156.42234375,159.3828125,269.6046666666668,303.3,524.94625,538.0078125,74.7265772819519
run_1764236258,config_807.yaml,11700.625,6,962,14709,0.0003,0.01,0.3,0.99,7,4,125,0.999,0.5,118,2912,5,50000,20.63583333333335,75.8,155.858203125,159.203125,254.29166666666669,301.5,541.9819661458333,574.515625,59.67162036895752
run_1764236343,config_808.yaml,11700.625,6,90,8977,0.0003,0.01,0.3,0.99,9,1,84,0.999,0.5,61,2249,5,50000,14.910625000000016,71.8,158.54951171875,165.66796875,268.99625000000026,303.0,509.1067138671875,528.51171875,79.70371413230896
run_1764236420,config_809.yaml,11700.625,6,449,15774,0.0003,0.01,0.3,0.99,9,4,102,0.999,0.5,38,4129,5,50000,16.620000000000008,69.8,158.43019935344827,164.2265625,252.16551724137935,302.7,533.3011045258621,547.8515625,72.23762726783752
run_1764236496,config_80.yaml,11700.625,6,74,14279,0.0003,0.01,0.3,0.99,5,3,144,0.999,0.5,78,1390,5,50000,17.383802816901422,63.8,156.12588028169014,165.53515625,269.70211267605646,302.8,521.6670884683099,536.74609375,70.70715713500977
run_1764236568,config_810.yaml,11700.625,6,644,2472,0.0003,0.01,0.3,0.99,4,4,455,0.999,0.5,93,3420,5,50000,19.221481481481504,71.8,158.99482060185184,161.2734375,291.9511111111111,302.3,546.6666377314815,562.9453125,67.18150448799133
run_1764236615,config_811.yaml,11700.625,6,668,9536,0.0003,0.01,0.3,0.99,2,1,402,0.999,0.5,118,4860,5,50000,28.852325581395377,53.9,154.49913699127907,159.0078125,274.44186046511635,303.1,521.5431050145348,546.73046875,42.610862731933594
run_1764236675,config_812.yaml,11700.625,6,791,8874,0.0003,0.01,0.3,0.99,3,4,333,0.999,0.5,102,4286,5,50000,23.615454545454565,59.8,155.5375,166.05859375,277.0845454545453,303.2,541.0523792613636,564.2890625,54.65693283081055
run_1764236740,config_813.yaml,11700.625,6,160,15830,0.0003,0.01,0.3,0.99,3,4,468,0.999,0.5,114,3729,5,50000,20.24049586776861,83.8,155.7276278409091,159.32421875,277.8388429752066,302.1,552.6309077995868,581.33203125,60.16616773605347
run_1764236789,config_814.yaml,11700.625,6,697,4750,0.0003,0.01,0.3,0.99,4,1,148,0.999,0.5,96,2043,5,50000,26.005617977528114,73.8,154.65598665730337,159.1328125,277.9449438202248,301.4,507.3451106039326,519.75390625,44.12452435493469
run_1764236844,config_815.yaml,11700.625,6,881,11128,0.0003,0.01,0.3,0.99,3,4,329,0.999,0.5,33,2871,5,50000,22.888235294117674,51.7,158.64472273284315,160.90234375,277.32254901960783,301.7,561.2405790441177,582.47265625,50.64213442802429
run_1764236904,config_816.yaml,11700.625,6,932,11170,0.0003,0.01,0.3,0.99,7,3,81,0.999,0.5,103,4120,5,50000,22.94454545454548,67.8,157.53355823863637,161.15234375,259.40636363636384,301.9,531.2635298295454,545.796875,54.66094708442688
run_1764236976,config_817.yaml,11700.625,6,879,15491,0.0003,0.01,0.3,0.99,8,2,255,0.999,0.5,54,591,5,50000,18.93037037037039,95.7,159.59288194444446,164.12109375,251.80222222222235,303.3,542.1396122685185,565.54296875,67.18859505653381
run_1764237046,config_818.yaml,11700.625,6,872,7451,0.0003,0.01,0.3,0.99,5,4,335,0.999,0.5,83,4821,5,50000,18.75648854961834,53.9,159.4480260019084,166.21875,279.2450381679391,303.2,550.728619990458,565.7109375,65.17089867591858
run_1764237129,config_819.yaml,11700.625,6,171,6713,0.0003,0.01,0.3,0.99,7,3,285,0.999,0.5,58,4846,5,50000,16.3294871794872,55.9,156.4474158653846,164.19921875,277.97948717948736,303.1,544.1258012820513,554.234375,77.74221730232239
run_1764237175,config_81.yaml,11700.625,6,678,13030,0.0003,0.01,0.3,0.99,2,1,137,0.999,0.5,57,919,5,50000,30.212048192771118,61.8,154.27315512048193,164.64453125,272.5469879518072,302.9,524.6681570030121,548.26171875,41.1266405582428
run_1764237254,config_820.yaml,11700.625,6,348,10737,0.0003,0.01,0.3,0.99,9,3,221,0.999,0.5,50,2814,5,50000,16.868243243243263,87.8,157.16873416385135,159.1015625,263.42094594594613,301.6,520.8526182432432,529.96875,73.68586492538452
run_1764237319,config_821.yaml,11700.625,6,150,9014,0.0003,0.01,0.3,0.99,4,1,278,0.999,0.5,37,2208,5,50000,24.74214876033061,65.8,157.5301200929752,164.6484375,273.9338842975207,303.0,507.536027892562,517.05078125,60.188706159591675
run_1764237366,config_822.yaml,11700.625,6,575,5007,0.0003,0.01,0.3,0.99,3,1,67,0.999,0.5,109,3095,5,50000,28.804761904761943,95.7,153.6269066220238,156.8046875,276.0428571428571,303.1,503.6614583333333,512.0234375,41.60475540161133
run_1764237443,config_823.yaml,11700.625,6,831,2072,0.0003,0.01,0.3,0.99,7,3,484,0.999,0.5,125,3602,5,50000,16.60551724137933,71.8,159.14921875,161.30078125,292.85034482758647,301.6,548.998275862069,562.66015625,72.18012166023254
run_1764237507,config_824.yaml,11700.625,6,856,3189,0.0003,0.01,0.3,0.99,7,4,127,0.999,0.5,41,1597,5,50000,19.629411764705907,67.8,155.71966911764707,165.62890625,289.2319327731093,303.1,514.1480435924369,527.5390625,59.168314695358276
run_1764237609,config_825.yaml,11700.625,6,169,3336,0.0003,0.01,0.3,0.99,6,4,455,0.999,0.5,127,4349,5,50000,13.065979381443311,55.9,158.64624275128867,161.0078125,294.0706185567015,302.5,526.8595159471649,540.609375,96.7680675983429
run_1764237691,config_826.yaml,11700.625,6,299,14318,0.0003,0.01,0.3,0.99,9,4,174,0.999,0.5,36,3356,5,50000,17.022580645161312,85.6,156.57822580645163,159.390625,260.30387096774206,302.4,532.9534022177419,553.3984375,77.24131441116333
run_1764237747,config_827.yaml,11700.625,6,687,8386,0.0003,0.01,0.3,0.99,6,1,265,0.999,0.5,121,3790,5,50000,22.62178217821784,61.9,158.47335241336634,160.90625,263.5198019801981,302.5,520.6831683168317,538.87109375,50.13915157318115
run_1764237796,config_828.yaml,11700.625,6,953,6730,0.0003,0.01,0.3,0.99,3,3,174,0.999,0.5,119,3304,5,50000,27.022727272727305,65.9,154.2152432528409,157.02734375,276.16136363636355,301.6,529.0145596590909,543.40625,43.60653305053711
run_1764237872,config_829.yaml,11700.625,6,885,11769,0.0003,0.01,0.3,0.99,8,3,427,0.999,0.5,104,3835,5,50000,16.147222222222236,45.9,154.60902235243054,157.67578125,269.0361111111113,303.3,566.0167371961805,584.94921875,71.6885404586792
run_1764237977,config_82.yaml,11700.625,6,934,8454,0.0003,0.01,0.3,0.99,10,4,438,0.999,0.5,113,1943,5,50000,13.283417085427152,63.9,158.02983668341707,159.35546875,272.80150753768856,303.3,588.7156092964824,609.96875,99.28428745269775
run_1764238040,config_830.yaml,11700.625,6,396,3310,0.0003,0.01,0.3,0.99,4,3,341,0.999,0.5,29,2352,5,50000,20.448717948717974,75.8,153.71514423076923,162.2890625,289.8495726495726,301.7,513.342047275641,523.1953125,58.160212993621826
run_1764238106,config_831.yaml,11700.625,6,390,14758,0.0003,0.01,0.3,0.99,7,2,186,0.999,0.5,57,1896,5,50000,19.182786885245918,51.9,159.10889472336066,161.0234375,254.2540983606558,301.8,530.7144915471312,546.16796875,60.67336964607239
run_1764238168,config_832.yaml,11700.625,6,967,9615,0.0003,0.01,0.3,0.99,7,3,223,0.999,0.5,90,2558,5,50000,19.33017241379312,63.8,158.92561287715517,160.86328125,266.0629310344828,303.3,541.9588496767242,557.28515625,57.636189699172974
run_1764238234,config_833.yaml,11700.625,6,112,4252,0.0003,0.01,0.3,0.99,4,3,120,0.999,0.5,95,4550,5,50000,22.088524590163953,83.8,158.8483606557377,161.03125,283.687704918033,304.2,500.3847976434426,509.42578125,60.68854236602783
run_1764238303,config_834.yaml,11700.625,6,194,1244,0.0003,0.01,0.3,0.99,5,2,485,0.999,0.5,115,3168,5,50000,17.177519379844977,49.9,159.70536579457365,166.10546875,291.2689922480623,301.6,508.7625060562016,526.0625,64.16113591194153
run_1764238368,config_835.yaml,11700.625,6,718,3647,0.0003,0.01,0.3,0.99,4,3,421,0.999,0.5,91,582,5,50000,19.761983471074398,57.9,157.50406766528926,161.09375,285.18264462809935,303.4,545.4543840392562,562.390625,60.16052842140198
run_1764238446,config_836.yaml,11700.625,6,481,15815,0.0003,0.01,0.3,0.99,6,4,453,0.999,0.5,54,1929,5,50000,17.195918367346955,63.6,159.45121173469389,161.15625,274.83061224489813,303.4,569.8739370748299,592.546875,73.1993932723999
run_1764238518,config_837.yaml,11700.625,6,717,13200,0.0003,0.01,0.3,0.99,10,1,180,0.999,0.5,121,893,5,50000,18.528358208955243,73.5,158.23192630597015,161.41796875,244.96044776119416,303.4,532.4152576958955,550.68359375,66.68332362174988
run_1764238604,config_838.yaml,11700.625,6,354,5553,0.0003,0.01,0.3,0.99,8,2,461,0.999,0.5,60,2521,5,50000,15.827777777777797,63.9,158.51128472222223,165.37109375,282.6259259259262,301.4,518.962745949074,535.7265625,80.7160279750824
run_1764238651,config_839.yaml,11700.625,6,148,2169,0.0003,0.01,0.3,0.99,1,2,133,0.999,0.5,51,4382,5,50000,31.99647058823532,77.8,156.34439338235293,162.1640625,286.04705882352926,303.0,490.53658088235295,497.796875,42.12711453437805
run_1764238701,config_83.yaml,11700.625,6,688,8053,0.0003,0.01,0.3,0.99,2,2,293,0.999,0.5,103,3613,5,50000,27.8021739130435,59.9,154.6421535326087,162.63671875,277.7076086956521,301.5,528.525050951087,543.56640625,45.63598942756653
run_1764238778,config_840.yaml,11700.625,6,511,7341,0.0003,0.01,0.3,0.99,9,4,203,0.999,0.5,75,2844,5,50000,16.548951048951064,80.8,156.2953999125874,159.3359375,270.9797202797205,301.5,524.0603146853147,538.87890625,71.19188904762268
run_1764238845,config_841.yaml,11700.625,6,956,2207,0.0003,0.01,0.3,0.99,7,2,72,0.999,0.5,112,1407,5,50000,24.769047619047644,95.8,155.64893353174602,163.4375,288.5174603174604,303.0,505.2163318452381,515.03125,62.687434673309326
run_1764238894,config_842.yaml,11700.625,6,654,11657,0.0003,0.01,0.3,0.99,2,2,187,0.999,0.5,55,1071,5,50000,26.612359550561823,51.9,154.66551088483146,159.0859375,274.1528089887641,303.4,523.2796260533707,541.2109375,44.124077558517456
run_1764238966,config_843.yaml,11700.625,6,364,13838,0.0003,0.01,0.3,0.99,6,3,333,0.999,0.5,65,4993,5,50000,18.92962962962965,55.9,156.29519675925926,165.6953125,266.8170370370371,303.3,539.9724537037036,564.2109375,67.19748401641846
run_1764239038,config_844.yaml,11700.625,6,280,8075,0.0003,0.01,0.3,0.99,8,3,224,0.999,0.5,83,1726,5,50000,17.678518518518533,51.9,156.14282407407407,159.40234375,269.87777777777796,302.8,520.2725694444445,528.1953125,67.18757796287537
run_1764239086,config_845.yaml,11700.625,6,508,15047,0.0003,0.01,0.3,0.99,2,3,126,0.999,0.5,95,2233,5,50000,29.44482758620693,93.8,154.1957165948276,165.37890625,270.0988505747127,302.4,525.987024066092,557.609375,43.124237060546875
run_1764239153,config_846.yaml,11700.625,6,991,7076,0.0003,0.01,0.3,0.99,6,4,213,0.999,0.5,19,3708,5,50000,21.01600000000003,97.7,154.8390625,157.16015625,278.21120000000025,303.4,536.7065625,550.9296875,62.17840242385864
run_1764239206,config_847.yaml,11700.625,6,1021,8430,0.0003,0.01,0.3,0.99,2,3,469,0.999,0.5,81,623,5,50000,24.747368421052656,71.8,154.72051809210527,162.0703125,278.96210526315804,303.3,558.9004523026316,588.4609375,47.13898181915283
run_1764239276,config_848.yaml,11700.625,6,629,11988,0.0003,0.01,0.3,0.99,5,3,494,0.999,0.5,64,2581,5,50000,19.176335877862616,75.8,156.28524570610688,159.34375,274.00229007633584,303.0,655.4334446564885,685.40234375,65.18362712860107
run_1764239330,config_849.yaml,11700.625,6,215,2829,0.0003,0.01,0.3,0.99,1,4,377,0.999,0.5,127,3776,5,50000,27.51700000000003,51.9,157.053984375,165.83984375,287.682,302.8,515.6372265625,532.30859375,49.64893054962158
run_1764239437,config_84.yaml,11700.625,6,151,8775,0.0003,0.01,0.3,0.99,10,3,368,0.999,0.5,84,4067,5,50000,13.312254901960797,75.9,155.0830078125,163.3203125,272.3745098039218,303.3,585.9191176470588,597.8671875,101.7852189540863
run_1764239510,config_850.yaml,11700.625,6,402,9651,0.0003,0.01,0.3,0.99,9,1,437,0.999,0.5,73,2144,5,50000,16.798529411764722,47.9,156.41748046875,164.19921875,258.72867647058825,302.6,523.3329216452206,532.72265625,67.68609523773193
run_1764239561,config_851.yaml,11700.625,6,903,7760,0.0003,0.01,0.3,0.99,2,2,376,0.999,0.5,48,937,5,50000,29.360869565217428,89.7,158.17306385869566,160.97265625,278.04891304347836,302.1,551.7571331521739,583.52734375,45.63146257400513
run_1764239675,config_852.yaml,11700.625,6,125,5225,0.0003,0.01,0.3,0.99,8,4,314,0.999,0.5,112,1973,5,50000,12.89311926605506,77.9,159.19380733944953,164.2421875,283.25642201834916,303.2,548.567373853211,567.890625,108.8208065032959
run_1764239748,config_853.yaml,11700.625,6,665,4528,0.0003,0.01,0.3,0.99,10,1,177,0.999,0.5,62,2821,5,50000,19.616058394160596,95.8,158.28837819343065,161.7109375,274.7386861313872,301.4,504.93667312956205,515.265625,68.23536419868469
run_1764239798,config_854.yaml,11700.625,6,930,3147,0.0003,0.01,0.3,0.99,3,1,324,0.999,0.5,54,4312,5,50000,27.250549450549478,57.8,160.35375171703296,163.19140625,288.5714285714288,301.5,505.9199862637363,520.19921875,45.13108944892883
run_1764239862,config_855.yaml,11700.625,6,684,7362,0.0003,0.01,0.3,0.99,6,4,186,0.999,0.5,104,2739,5,50000,21.102542372881373,93.0,154.80465439618644,157.04296875,267.6330508474577,302.4,547.0284361758474,563.2890625,58.66494035720825
run_1764239919,config_856.yaml,11700.625,6,125,10976,0.0003,0.01,0.3,0.99,2,2,369,0.999,0.5,93,652,5,50000,25.451428571428593,59.9,155.43590029761904,165.4375,280.43714285714293,302.9,522.3363839285714,543.66015625,52.16465783119202
run_1764239974,config_857.yaml,11700.625,6,533,2913,0.0003,0.01,0.3,0.99,3,2,325,0.999,0.5,19,3447,5,50000,25.238235294117676,63.9,156.64391850490196,159.0703125,289.9519607843138,303.1,507.0573682598039,514.98046875,50.64893460273743
run_1764240068,config_858.yaml,11700.625,6,891,11862,0.0003,0.01,0.3,0.99,6,4,484,0.999,0.5,93,2303,5,50000,15.572471910112375,77.8,157.79694083567415,159.29296875,274.8539325842697,303.0,590.3398218047753,616.8984375,88.76009511947632
run_1764240161,config_859.yaml,11700.625,6,777,8759,0.0003,0.01,0.3,0.99,10,3,363,0.999,0.5,45,841,5,50000,13.72628571428573,75.3,158.79225446428572,161.36328125,267.722285714286,301.4,581.5412723214286,606.328125,87.23801350593567
run_1764240210,config_85.yaml,11700.625,6,114,1454,0.0003,0.01,0.3,0.99,1,2,491,0.999,0.5,41,3433,5,50000,26.053333333333356,55.8,156.65342881944446,164.79296875,287.25666666666666,301.6,503.1671875,521.5703125,44.62191295623779
run_1764240292,config_860.yaml,11700.625,6,826,13964,0.0003,0.01,0.3,0.99,7,4,298,0.999,0.5,39,1454,5,50000,17.24709677419357,65.8,156.45246975806452,164.6328125,263.3909677419356,301.4,560.4797127016129,581.78515625,77.21463465690613
run_1764240372,config_861.yaml,11700.625,6,146,10260,0.0003,0.01,0.3,0.99,8,2,86,0.999,0.5,101,2516,5,50000,18.305333333333355,83.9,156.35622395833335,164.06640625,263.4926666666668,301.4,517.64796875,538.6328125,74.70278406143188
run_1764240432,config_862.yaml,11700.625,6,269,1919,0.0003,0.01,0.3,0.99,6,1,213,0.999,0.5,99,1788,5,50000,20.893693693693713,47.9,155.43999859234233,164.9453125,290.3126126126126,303.3,492.73659206081084,510.68359375,55.14802527427673
run_1764240496,config_863.yaml,11700.625,6,924,13173,0.0003,0.01,0.3,0.99,3,4,489,0.999,0.5,121,1845,5,50000,20.484745762711885,47.9,155.65532309322035,158.94140625,278.20423728813574,303.3,686.4365730932203,746.41015625,58.6493558883667
run_1764240547,config_864.yaml,11700.625,6,290,3572,0.0003,0.01,0.3,0.99,2,2,401,0.999,0.5,38,1849,5,50000,25.2212765957447,63.9,154.60388962765958,158.90234375,288.33085106382987,303.3,504.46625664893617,511.046875,46.63301086425781
run_1764240595,config_865.yaml,11700.625,6,870,13581,0.0003,0.01,0.3,0.99,3,1,387,0.999,0.5,59,2639,5,50000,26.087209302325608,55.9,156.54664789244185,164.3515625,268.05697674418604,301.6,548.7186591569767,570.47265625,42.613131523132324
run_1764240670,config_866.yaml,11700.625,6,599,4311,0.0003,0.01,0.3,0.99,10,2,136,0.999,0.5,123,2055,5,50000,19.67928571428574,65.8,158.23585379464285,164.28125,281.8335714285716,302.8,512.8615792410715,521.98828125,69.70161771774292
run_1764240729,config_867.yaml,11700.625,6,721,6972,0.0003,0.01,0.3,0.99,4,3,342,0.999,0.5,31,3527,5,50000,21.0330275229358,51.9,158.7711080848624,160.99609375,280.91284403669744,301.6,536.2072104357799,548.51953125,54.14614224433899
run_1764240774,config_868.yaml,11700.625,6,989,4765,0.0003,0.01,0.3,0.99,2,2,169,0.999,0.5,50,4573,5,50000,28.749382716049407,73.8,154.28404706790124,164.94140625,283.76419753086407,303.0,514.0397858796297,527.1796875,40.116276264190674
run_1764240854,config_869.yaml,11700.625,6,466,5172,0.0003,0.01,0.3,0.99,9,3,284,0.999,0.5,85,826,5,50000,16.44304635761591,65.9,158.24912044701986,167.203125,283.4298013245036,302.1,516.1711247930464,537.07421875,75.1971230506897
run_1764240900,config_86.yaml,11700.625,6,675,9101,0.0003,0.01,0.3,0.99,2,3,141,0.999,0.5,67,2433,5,50000,28.3385542168675,73.8,154.28454442771084,164.53125,273.9795180722891,302.9,518.6430252259037,538.6015625,41.1202278137207
run_1764240947,config_870.yaml,11700.625,6,920,2311,0.0003,0.01,0.3,0.99,1,3,256,0.999,0.5,66,618,5,50000,31.053571428571463,81.8,152.3818359375,156.9375,287.6607142857142,301.7,523.8448195684524,534.51953125,41.61703133583069
run_1764241014,config_871.yaml,11700.625,6,570,3015,0.0003,0.01,0.3,0.99,6,2,297,0.999,0.5,87,2346,5,50000,21.35600000000002,57.9,155.72625,159.265625,286.04320000000024,302.9,513.0340625,520.171875,62.1799111366272
run_1764241063,config_872.yaml,11700.625,6,699,6612,0.0003,0.01,0.3,0.99,3,3,105,0.999,0.5,96,1607,5,50000,27.27528089887643,91.9,152.48125877808988,162.515625,272.67752808988763,303.4,517.2640010533707,536.0703125,44.10744047164917
run_1764241117,config_873.yaml,11700.625,6,361,10528,0.0003,0.01,0.3,0.99,3,2,296,0.999,0.5,122,635,5,50000,25.97448979591839,67.7,158.4463488520408,161.015625,274.19897959183675,302.0,524.558274872449,540.71484375,48.65653586387634
run_1764241171,config_874.yaml,11700.625,6,392,10639,0.0003,0.01,0.3,0.99,5,1,65,0.999,0.5,118,2898,5,50000,24.518181818181844,59.9,158.71957859848484,161.078125,263.3565656565657,302.1,515.8313210227273,531.28515625,49.135520458221436
run_1764241250,config_875.yaml,11700.625,6,676,9319,0.0003,0.01,0.3,0.99,9,2,393,0.999,0.5,80,4149,5,50000,17.585906040268473,77.8,159.36349098154363,161.41015625,265.38322147651013,302.1,564.4888055788591,584.6171875,74.24704933166504
run_1764241313,config_876.yaml,11700.625,6,875,15420,0.0003,0.01,0.3,0.99,8,3,163,0.999,0.5,91,1746,5,50000,20.771304347826113,55.8,161.19194972826088,164.76953125,257.58869565217395,301.4,547.0065557065218,576.38671875,57.16039419174194
run_1764241368,config_877.yaml,11700.625,6,346,11408,0.0003,0.01,0.3,0.99,4,2,199,0.999,0.5,57,1109,5,50000,26.23564356435647,95.8,156.5793239480198,160.8984375,268.09207920792073,303.2,530.6095683787129,545.734375,50.168657541275024
run_1764241447,config_878.yaml,11700.625,6,632,16222,0.0003,0.01,0.3,0.99,9,1,384,0.999,0.5,40,3324,5,50000,19.162585034013627,93.6,156.2929156037415,165.51953125,248.74897959183667,302.2,538.1268069727892,565.48828125,73.21603059768677
run_1764241497,config_879.yaml,11700.625,6,225,7395,0.0003,0.01,0.3,0.99,2,2,328,0.999,0.5,60,2047,5,50000,26.33586956521742,89.7,156.28617527173913,160.75,279.495652173913,301.4,510.37334408967394,524.06640625,45.62271857261658
run_1764241546,config_87.yaml,11700.625,6,621,6738,0.0003,0.01,0.3,0.99,2,2,318,0.999,0.5,57,1578,5,50000,28.35227272727276,95.8,155.9771395596591,166.015625,276.29431818181826,303.1,517.3019353693181,540.2265625,43.63814353942871
run_1764241589,config_880.yaml,11700.625,6,527,9110,0.0003,0.01,0.3,0.99,1,1,158,0.999,0.5,33,2982,5,50000,30.857692307692343,79.8,154.13236177884616,166.046875,278.8205128205128,301.5,507.9345953525641,529.49609375,38.59490346908569
run_1764241682,config_881.yaml,11700.625,6,185,7099,0.0003,0.01,0.3,0.99,10,3,264,0.999,0.5,17,2636,5,50000,13.34772727272729,67.8,156.75474964488637,162.234375,276.65909090909145,302.6,510.83054421164775,525.59375,87.73382616043091
run_1764241759,config_882.yaml,11700.625,6,649,7210,0.0003,0.01,0.3,0.99,8,3,332,0.999,0.5,112,3321,5,50000,17.17123287671235,95.8,158.9689372859589,160.97265625,274.70821917808235,301.4,539.9213131421233,550.68359375,72.70157599449158
run_1764241819,config_883.yaml,11700.625,6,650,10210,0.0003,0.01,0.3,0.99,4,2,321,0.999,0.5,43,2917,5,50000,25.52181818181821,65.8,155.51697443181817,164.54296875,271.6690909090908,302.4,531.8153053977272,548.5859375,54.67963242530823
run_1764241890,config_884.yaml,11700.625,6,457,2555,0.0003,0.01,0.3,0.99,9,2,196,0.999,0.5,65,1887,5,50000,17.328030303030317,57.9,155.89494554924244,159.12890625,292.1924242424244,303.1,503.7310606060606,510.1171875,65.67512679100037
run_1764241974,config_885.yaml,11700.625,6,99,15081,0.0003,0.01,0.3,0.99,7,2,238,0.999,0.5,70,4494,5,50000,15.22151898734179,69.8,157.46877472310126,159.24609375,268.4183544303799,303.0,528.8128955696203,541.296875,78.72390294075012
run_1764242058,config_886.yaml,11700.625,6,234,7668,0.0003,0.01,0.3,0.99,9,2,267,0.999,0.5,62,1037,5,50000,16.70126582278483,81.8,155.77623121044303,157.62890625,273.7113924050635,301.9,509.33264932753167,517.9921875,78.7445387840271
run_1764242116,config_887.yaml,11700.625,6,185,13291,0.0003,0.01,0.3,0.99,4,2,314,0.999,0.5,53,3076,5,50000,21.474074074074096,57.9,155.533203125,159.15625,272.43703703703716,303.3,523.5944372106482,543.609375,53.64480662345886
run_1764242190,config_888.yaml,11700.625,6,307,12978,0.0003,0.01,0.3,0.99,9,2,188,0.999,0.5,43,3458,5,50000,18.68273381294966,95.8,158.07795638489208,161.296875,259.61151079136715,301.7,523.8030013489208,538.0703125,69.2300796508789
run_1764242243,config_889.yaml,11700.625,6,728,4619,0.0003,0.01,0.3,0.99,3,4,118,0.999,0.5,38,2762,5,50000,26.651578947368446,75.8,156.9396792763158,164.4765625,283.13894736842116,301.5,509.7116365131579,527.96484375,47.13328433036804
run_1764242322,config_88.yaml,11700.625,6,885,12558,0.0003,0.01,0.3,0.99,7,3,426,0.999,0.5,75,3649,5,50000,17.600666666666687,87.8,160.22403645833333,167.3203125,267.51933333333363,301.9,569.296640625,592.6484375,74.70042538642883
run_1764242401,config_890.yaml,11700.625,6,919,14341,0.0003,0.01,0.3,0.99,9,2,321,0.999,0.5,89,4317,5,50000,16.881208053691296,71.9,156.69423762583892,159.4296875,253.84093959731555,303.2,549.527317533557,573.19921875,74.19122505187988
run_1764242481,config_891.yaml,11700.625,6,582,14229,0.0003,0.01,0.3,0.99,8,2,394,0.999,0.5,87,4361,5,50000,17.137333333333352,61.9,160.52799479166666,167.32421875,258.59533333333343,302.6,546.152890625,568.22265625,74.70374321937561
