seed,cpu_physical_cores,cpu_logical_cores,cpu_clock_ghz,ram_mb,avg_cpu_usage,avg_ram_usage,peak_cpu_usage,peak_ram_usage,learning_rate,batch_size,buffer_size,hidden_units,num_layers,gamma,strength,keep_checkpoints,max_steps,time_horizon,summary_freq,buffer_init_steps,tau,steps_per_update,init_entcoef,reward_signal_steps_per_update,beta,epsilon,lambd,num_epoch,train_duration_s,final_mean_reward,final_std_reward,steps_to_convergence,algo_sac,os_name_Windows,os_name_macOS,time_to_convergence,converged
0.0,14,20,2.6,32392.73,7.21,1335.55,25.75,1361.95,0.0003,64.0,347520.0,240.0,1.0,0.8240715219262426,1.0,5.0,10000000.0,731.0,50000.0,7851.0,0.0088312876142601,17.0,0.9063061397968436,20.0,0.0,0.0,0.0,0.0,13205.517,2.534,2.146,0.0,True,True,False,-1.0,0
0.0,4,8,2.8,16090.79,56.24,663.16,85.72,682.23,0.0003,32.0,38528.0,124.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,704.993,100.0,0.0,420000.0,False,True,False,489.362,1
0.0,4,8,2.8,16090.79,24.56,719.14,53.69,765.89,0.0003,32.0,71552.0,78.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,637.225,100.0,0.0,630000.0,False,True,False,595.756,1
0.0,4,8,2.8,16090.79,58.96,1101.9,89.3,1512.86,0.0003,32.0,426464.0,84.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3525.115,100.0,0.0,3100000.0,False,True,False,3446.642,1
0.0,4,8,2.8,16090.79,60.13,983.6,91.24,1192.95,0.0003,32.0,270656.0,86.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2114.466,100.0,0.0,1900000.0,False,True,False,2103.172,1
0.0,4,8,2.8,16090.79,60.56,1102.81,91.07,1484.48,0.0003,32.0,411584.0,114.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3443.169,100.0,0.0,2650000.0,False,True,False,2904.864,1
0.0,4,8,2.8,16090.79,59.49,764.21,92.85,829.4,0.0003,32.0,101152.0,107.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,771.337,100.0,0.0,670000.0,False,True,False,759.757,1
0.0,4,8,2.8,16090.79,59.96,697.92,84.19,729.45,0.0003,32.0,53600.0,98.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,618.923,100.0,0.0,560000.0,False,True,False,607.497,1
0.0,4,8,2.8,16090.79,58.29,721.96,85.88,775.7,0.0003,32.0,75136.0,121.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,784.885,100.0,0.0,700000.0,False,True,False,773.664,1
0.0,4,8,2.0,16090.79,23.64,687.1,42.78,718.93,0.0003,32.0,53632.0,91.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,490.971,100.0,0.0,500000.0,False,True,False,481.058,1
0.0,4,8,2.8,16090.79,59.93,1101.31,94.51,1492.72,0.0003,32.0,418784.0,128.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3344.056,100.0,0.0,2970000.0,False,True,False,3332.503,1
0.0,4,8,2.0,16090.79,58.8,1011.66,92.89,1281.74,0.0003,32.0,319328.0,65.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2613.945,100.0,0.0,2270000.0,False,True,False,2602.735,1
0.0,4,8,2.8,16090.79,24.42,981.02,46.49,1215.32,0.0003,32.0,286848.0,75.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2244.016,100.0,0.0,2100000.0,False,True,False,2012.76,1
0.0,4,8,2.8,16090.79,58.96,1095.03,87.77,1491.5,0.0003,32.0,416384.0,81.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3445.262,100.0,0.0,2950000.0,False,True,False,3438.228,1
0.0,4,8,2.8,16090.79,60.13,700.29,92.76,734.34,0.0003,32.0,56576.0,72.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,630.251,100.0,0.0,510000.0,False,True,False,618.934,1
0.0,4,8,2.8,16090.79,25.12,1044.01,52.84,1343.48,0.0003,32.0,346912.0,87.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2845.001,100.0,0.0,2910000.0,False,True,False,2786.402,1
0.0,4,8,2.0,16090.79,24.39,1035.17,53.75,1348.08,0.0003,32.0,348160.0,99.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2408.054,100.0,0.0,2470000.0,False,True,False,2398.566,1
0.0,4,8,2.8,16090.79,58.7,732.45,87.34,788.48,0.0003,32.0,86496.0,95.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,709.29,100.0,0.0,650000.0,False,True,False,703.64,1
0.0,4,8,2.8,16090.79,58.71,821.05,94.11,929.81,0.0003,32.0,157056.0,66.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1406.685,100.0,0.0,1170000.0,False,True,False,1263.321,1
0.0,4,8,2.0,16090.79,58.58,812.49,87.47,903.41,0.0003,32.0,141088.0,126.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1306.242,100.0,0.0,1020000.0,False,True,False,1138.989,1
0.0,4,8,2.8,16090.79,58.38,955.54,89.55,1166.52,0.0003,32.0,262624.0,99.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2020.786,100.0,0.0,1640000.0,False,True,False,2006.879,1
0.0,4,8,1.2,16090.79,24.27,876.92,53.31,1011.17,0.0003,32.0,187008.0,127.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1746.331,100.0,0.0,1540000.0,False,True,False,1736.71,1
0.0,4,8,2.8,16090.79,25.01,1087.26,57.29,1482.84,0.0003,32.0,406240.0,89.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3509.849,100.0,0.0,3320000.0,False,True,False,3509.849,1
0.0,4,8,2.8,16090.79,25.18,1084.16,60.85,1419.43,0.0003,32.0,376192.0,69.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3415.783,100.0,0.0,3070000.0,False,True,False,3297.288,1
0.0,4,8,2.8,16090.79,23.77,825.91,57.24,941.14,0.0003,32.0,161024.0,75.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1455.903,100.0,0.0,1320000.0,False,True,False,1417.513,1
0.0,4,8,2.8,16090.79,58.51,864.65,87.31,1008.18,0.0003,32.0,195968.0,90.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1558.299,100.0,0.0,1210000.0,False,True,False,1546.698,1
0.0,4,8,2.8,16090.79,55.83,985.08,98.1,1245.0,0.0003,32.0,297568.0,69.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2800.786,100.0,0.0,1850000.0,False,True,False,2783.902,1
0.0,4,8,2.8,16090.79,25.43,1091.08,61.96,1483.66,0.0003,32.0,411200.0,74.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3049.432,100.0,0.0,2910000.0,False,True,False,3040.358,1
0.0,4,8,2.8,16090.79,24.87,874.01,48.26,1019.31,0.0003,32.0,194816.0,105.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1575.518,100.0,0.0,1590000.0,False,True,False,1565.343,1
0.0,4,8,2.8,16090.79,23.18,730.45,51.85,789.94,0.0003,32.0,77504.0,80.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,643.62,100.0,0.0,650000.0,False,True,False,633.444,1
0.0,4,8,2.8,16090.79,58.04,774.98,90.97,849.99,0.0003,32.0,103488.0,65.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,949.816,100.0,0.0,850000.0,False,True,False,938.453,1
0.0,4,8,2.8,16090.79,58.38,867.13,80.59,1000.76,0.0003,32.0,184448.0,67.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1557.464,100.0,0.0,1300000.0,False,True,False,1545.101,1
0.0,4,8,2.8,16090.79,26.03,678.44,48.49,699.35,0.0003,32.0,45248.0,67.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,442.019,100.0,0.0,450000.0,False,True,False,442.019,1
0.0,4,8,2.8,16090.79,59.75,957.88,85.95,1223.53,0.0003,32.0,287296.0,118.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2210.273,100.0,0.0,1800000.0,False,True,False,2106.19,1
0.0,4,8,2.8,16090.79,23.55,942.98,53.43,1298.6,0.0003,32.0,320992.0,73.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2765.888,100.0,0.0,2580000.0,False,True,False,2755.859,1
0.0,4,8,2.8,16090.79,23.8,902.11,53.71,1090.82,0.0003,32.0,225184.0,89.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1695.571,100.0,0.0,0.0,False,True,False,-1.0,0
0.0,4,8,2.8,16090.79,60.42,855.74,92.8,965.92,0.0003,32.0,172128.0,82.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1489.495,100.0,0.0,1120000.0,False,True,False,1314.391,1
0.0,4,8,2.8,16090.79,60.78,869.11,94.6,1026.25,0.0003,32.0,200320.0,113.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1521.777,100.0,0.0,1310000.0,False,True,False,1510.748,1
0.0,4,8,2.0,16090.79,58.68,1005.5,101.67,1274.93,0.0003,32.0,316608.0,125.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2623.505,100.0,0.0,2280000.0,False,True,False,2582.899,1
0.0,4,8,2.8,16090.79,26.01,962.65,51.89,1146.68,0.0003,32.0,256096.0,114.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2099.613,100.0,0.0,2080000.0,False,True,False,2045.233,1
0.0,4,8,2.8,16090.79,58.65,757.94,84.65,844.65,0.0003,32.0,104512.0,116.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,883.924,100.0,0.0,780000.0,False,True,False,872.232,1
0.0,4,8,2.8,16090.79,59.31,991.26,87.55,1255.96,0.0003,32.0,307360.0,93.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2460.819,100.0,0.0,2180000.0,False,True,False,2449.227,1
0.0,4,8,2.8,16090.79,24.32,818.16,44.74,920.27,0.0003,32.0,152992.0,76.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1265.104,100.0,0.0,1280000.0,False,True,False,1230.618,1
0.0,4,8,2.8,16090.79,25.54,1006.6,48.1,1279.31,0.0003,32.0,319936.0,97.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2291.217,100.0,0.0,0.0,False,True,False,-1.0,0
0.0,4,8,2.8,16090.79,59.07,970.85,85.55,1180.79,0.0003,32.0,274784.0,126.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2359.249,100.0,0.0,1900000.0,False,True,False,2154.027,1
0.0,4,8,2.8,16090.79,25.97,709.68,64.39,749.2,0.0003,32.0,63072.0,108.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,524.589,100.0,0.0,540000.0,False,True,False,515.057,1
0.0,4,8,2.8,16090.79,25.55,1045.12,62.69,1362.67,0.0003,32.0,355360.0,70.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2808.811,100.0,0.0,2850000.0,False,True,False,2799.238,1
0.0,4,8,2.8,16090.79,56.72,861.02,99.9,990.12,0.0003,32.0,189440.0,64.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1534.258,98.122,5.311,1250000.0,False,True,False,1324.006,1
0.0,4,8,2.8,16090.79,60.19,772.55,84.14,870.2,0.0003,32.0,117312.0,107.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,843.066,98.525,4.892,780000.0,False,True,False,831.941,1
0.0,4,8,2.8,16090.79,60.25,682.88,85.55,710.38,0.0003,32.0,48192.0,90.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,488.104,100.0,0.0,430000.0,False,True,False,454.813,1
0.0,4,8,2.8,16090.79,59.73,873.67,92.71,1026.44,0.0003,32.0,195968.0,109.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1628.007,100.0,0.0,1320000.0,False,True,False,1410.912,1
0.0,4,8,2.8,16090.79,59.92,1100.14,90.7,1525.55,0.0003,32.0,430656.0,127.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3215.651,100.0,0.0,2640000.0,False,True,False,3147.484,1
0.0,4,8,2.8,16090.79,25.11,1100.29,57.24,1493.03,0.0003,32.0,415328.0,104.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3349.808,100.0,0.0,3170000.0,False,True,False,3075.799,1
0.0,4,8,2.0,16090.79,24.99,1020.83,64.39,1305.73,0.0003,32.0,328672.0,121.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2594.871,100.0,0.0,0.0,False,True,False,-1.0,0
0.0,4,8,2.8,16090.79,60.44,1050.37,96.69,1359.45,0.0003,32.0,353600.0,125.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2690.508,100.0,0.0,2280000.0,False,True,False,2577.084,1
0.0,4,8,2.8,16090.79,24.87,908.4,48.33,1109.14,0.0003,32.0,234400.0,119.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1907.81,100.0,0.0,1910000.0,False,True,False,1898.281,1
0.0,4,8,2.8,16090.79,60.11,959.22,83.76,1149.08,0.0003,32.0,258496.0,108.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2114.213,100.0,0.0,1840000.0,False,True,False,2102.435,1
0.0,4,8,2.8,16090.79,58.52,970.01,85.74,1191.29,0.0003,32.0,270976.0,65.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2082.493,98.255,5.52,1780000.0,False,True,False,2070.905,1
0.0,4,8,2.8,16090.79,58.64,685.74,81.72,714.42,0.0003,32.0,48768.0,104.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,508.565,100.0,0.0,410000.0,False,True,False,496.574,1
0.0,4,8,2.8,16090.79,60.23,893.14,90.61,1068.98,0.0003,32.0,216032.0,90.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2105.395,100.0,0.0,1370000.0,False,True,False,1635.607,1
0.0,4,8,2.8,16090.79,23.95,782.03,41.19,867.18,0.0003,32.0,113440.0,92.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,999.88,100.0,0.0,920000.0,False,True,False,989.221,1
0.0,4,8,2.8,16090.79,58.63,681.5,69.8,727.23,0.0003,32.0,447168.0,78.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,44.62,100.0,0.0,7200000.0,False,True,False,33.363,1
0.0,4,8,2.0,16090.79,25.51,866.6,59.22,1016.6,0.0003,32.0,196160.0,100.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1673.77,100.0,0.0,1590000.0,False,True,False,1663.559,1
0.0,4,8,2.8,16090.79,25.03,901.52,48.36,1095.02,0.0003,32.0,229056.0,72.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1927.487,100.0,0.0,1860000.0,False,True,False,1917.519,1
0.0,4,8,2.8,16090.79,59.55,807.73,94.89,900.67,0.0003,32.0,141696.0,123.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1294.005,100.0,0.0,950000.0,False,True,False,1152.935,1
0.0,4,8,2.8,16090.79,56.51,703.38,79.95,733.2,0.0003,32.0,60768.0,121.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,612.105,100.0,0.0,520000.0,False,True,False,600.148,1
0.0,4,8,2.0,16090.79,60.23,1011.48,89.56,1308.07,0.0003,32.0,333184.0,112.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2603.338,100.0,0.0,2100000.0,False,True,False,2590.87,1
0.0,4,8,2.8,16090.79,59.39,1118.52,98.52,1537.87,0.0003,32.0,439296.0,81.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3707.141,100.0,0.0,0.0,False,True,False,-1.0,0
0.0,4,8,2.0,16090.79,60.92,1127.44,105.81,1564.16,0.0003,32.0,447904.0,78.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3817.449,100.0,0.0,3160000.0,False,True,False,3738.782,1
0.0,4,8,2.8,16090.79,25.07,1007.16,53.74,1297.37,0.0003,32.0,328256.0,65.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2510.521,100.0,0.0,2540000.0,False,True,False,2499.741,1
0.0,4,8,2.8,16090.79,58.41,1113.21,87.04,1511.65,0.0003,32.0,427360.0,109.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3517.83,100.0,0.0,2600000.0,False,True,False,3275.77,1
0.0,4,8,2.8,16090.79,59.55,772.63,100.34,846.37,0.0003,32.0,105280.0,71.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,964.779,100.0,0.0,0.0,False,True,False,-1.0,0
0.0,4,8,2.8,16090.79,59.41,1088.8,89.55,1480.6,0.0003,32.0,410848.0,84.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3456.964,100.0,0.0,2890000.0,False,True,False,3414.513,1
0.0,4,8,2.8,16090.79,58.57,694.26,88.34,728.25,0.0003,32.0,52288.0,89.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,796.444,100.0,0.0,490000.0,False,True,False,590.991,1
0.0,4,8,2.8,16090.79,59.41,734.31,84.19,796.59,0.0003,32.0,80000.0,89.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,689.597,100.0,0.0,590000.0,False,True,False,677.831,1
0.0,4,8,2.8,16090.79,24.33,1061.77,59.08,1405.48,0.0003,32.0,377760.0,113.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2898.011,100.0,0.0,2680000.0,False,True,False,2773.779,1
0.0,4,8,2.8,16090.79,59.46,904.12,98.16,1109.12,0.0003,32.0,238816.0,75.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2056.558,100.0,0.0,1780000.0,False,True,False,2044.523,1
0.0,4,8,2.8,16090.79,59.1,1057.12,89.55,1421.69,0.0003,32.0,385696.0,88.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2789.537,100.0,0.0,2390000.0,False,True,False,2789.537,1
0.0,4,8,2.0,16090.79,25.0,738.89,60.84,797.09,0.0003,32.0,89664.0,90.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,764.455,100.0,0.0,750000.0,False,True,False,754.31,1
0.0,8,16,2.89,15264.32,41.71,1650.13,44.96,1953.37,0.0003,32.0,348160.0,99.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1153.0,100.0,0.0,2860000.0,False,False,False,1148.6709999999998,1
0.0,8,16,2.73,15264.32,41.36,1514.26,44.94,1737.46,0.0003,32.0,258496.0,108.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,772.019,100.0,0.0,1780000.0,False,False,False,766.891,1
0.0,8,16,1.46,15264.32,40.49,1227.14,44.31,1238.29,0.0003,32.0,48768.0,104.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,209.471,100.0,0.0,430000.0,False,False,False,194.388,1
0.0,8,16,1.47,15264.32,41.03,1640.87,44.94,1882.02,0.0003,32.0,322752.0,116.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1052.957,100.0,0.0,2290000.0,False,False,False,1036.863,1
0.0,8,16,1.8,15264.32,41.38,1406.16,44.93,1500.11,0.0003,32.0,160640.0,68.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,504.488,100.0,0.0,1170000.0,False,False,False,499.72,1
0.0,8,16,2.43,15264.32,41.51,1670.7,44.93,1941.22,0.0003,32.0,349280.0,104.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1120.658,100.0,0.0,2480000.0,False,False,False,1115.926,1
0.0,8,16,3.04,15264.32,41.31,1449.01,44.93,1571.58,0.0003,32.0,190848.0,68.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,607.603,100.0,0.0,1470000.0,False,False,False,604.798,1
0.0,8,16,2.13,15264.32,40.32,1394.81,44.34,1502.26,0.0003,32.0,158432.0,104.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,560.67,100.0,0.0,1140000.0,False,False,False,555.157,1
0.0,8,16,1.71,15264.31,41.31,1753.45,44.94,2144.99,0.0003,32.0,436928.0,87.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1307.619,100.0,0.0,3120000.0,False,False,False,1303.077,1
0.0,8,16,1.67,15264.31,41.26,1713.55,45.56,2036.93,0.0003,32.0,385152.0,93.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1192.827,100.0,0.0,2790000.0,False,False,False,1188.194,1
0.0,8,16,1.7,15264.31,41.7,1481.16,45.58,1621.93,0.0003,32.0,213120.0,67.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,669.958,100.0,0.0,1410000.0,False,False,False,599.9,1
0.0,8,16,1.81,15264.31,41.66,1475.27,45.56,1613.65,0.0003,32.0,207456.0,99.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,653.061,100.0,0.0,1300000.0,False,False,False,549.902,1
